time_days,chamber,Bottom,Top,bottom_minus_top_mbar
3.770833333,50,81.76567965597,66.00685417667997,15.758825479290039
3.791666667,19,84.25409024085997,58.454789051039974,25.799301189819992
3.791666667,50,81.69833643194333,65.94733740721999,15.750999024723342
3.8125,19,84.27098309408001,58.454789051039974,25.816194043040035
3.8125,50,81.65474698667992,66.06887893043991,15.585868056240017
3.833333333,19,83.69951509296999,58.44348239650996,25.256032696460032
3.833333333,50,81.66615302273662,66.01417554272662,15.651977480010004
3.854166667,19,83.97680266691503,58.264068398426616,25.71273426848842
3.854166667,50,81.52171647296332,65.94418293853,15.577533534433314
3.875,19,83.56517334201504,58.19578476097323,25.36938858104181
3.875,50,81.73609075984325,65.89796842194,15.838122337903243
3.895833333,19,83.31312755570497,58.199332231449944,25.113795324255022
3.895833333,50,81.57806875542326,66.10863007636662,15.469438679056637
3.916666667,19,83.19575062990992,58.09727223374663,25.098478396163294
3.916666667,50,81.87141147832658,65.84892819531665,16.022483283009933
3.9375,19,83.19575062990992,58.30221285045665,24.893537779453276
3.9375,50,81.90588862426326,65.97329525293333,15.93259337132993
3.958333333,19,83.0697691707399,58.400588811863294,24.66918035887661
3.958333333,50,81.93136112486327,65.90237452237666,16.02898660248661
3.979166667,19,82.95227807291491,58.60617739163664,24.346100681278266
3.979166667,50,82.14577227303998,65.94233075069333,16.20344152234665
4.0,19,82.94367806487497,58.41940750841665,24.524270556458326
4.0,50,82.43828385702996,66.14532609025662,16.29295776677334
4.020833333,19,83.2209914948649,58.32486067986997,24.896130814994933
4.020833333,50,82.55235220348668,66.0638335212567,16.48851868222998
4.041666667,19,83.99334754120508,58.338094299753344,25.65525324145174
4.041666667,50,82.40412602046335,66.34161137012661,16.062514650336738
4.0625,19,84.21149667842502,58.09955733264329,26.111939345781728
4.0625,50,82.4396004244099,66.09632172550994,16.343278698899965
4.083333333,19,84.28666730456501,58.06025208869672,26.226415215868293
4.083333333,50,82.56268318868997,66.19584938829662,16.36683380039335
4.104166667,19,84.07607541677993,57.82238361924669,26.253691797533236
4.104166667,50,82.58668547357665,66.13920736203329,16.44747811154336
4.125,19,83.89928013146499,57.43206420529668,26.467215926168308
4.125,50,82.52980388572666,66.16118914414001,16.368614741586654
4.145833333,19,83.84012710799499,57.03822877642332,26.80189833157167
4.145833333,50,82.48370544187662,66.27518302827666,16.208522413599965
4.166666667,19,83.39475941160498,56.56644961804992,26.828309793555057
4.166666667,50,82.06880616374,65.9617124638,16.10709369994001
4.1875,19,83.08371444215499,56.006117344476706,27.07759709767828
4.1875,50,82.1032765077966,65.79488444714332,16.308392060653276
4.208333333,19,82.51248237485999,55.62571261351999,26.88676976134
4.208333333,50,81.68554277512987,65.65192508937666,16.033617685753214
4.229166667,19,82.05860414534999,55.03786630248328,27.02073784286671
4.229166667,50,81.64365548074993,65.42460511608333,16.2190503646666
4.25,19,81.63020003828996,54.81783586370663,26.81236417458333
4.25,50,81.48680761348339,65.11949336509001,16.367314248393384
4.270833333,19,81.05903694980503,54.66093117952664,26.39810577027839
4.270833333,50,81.45289212086993,64.7839383679833,16.668953752886637
4.291666667,19,80.63900504130999,54.67658080386999,25.962424237439997
4.291666667,50,81.39783850001668,64.81433509188003,16.58350340813665
4.3125,19,80.37877805006502,54.40720738652332,25.971570663541705
4.3125,50,81.15041906653327,64.49488266206333,16.65553640446994
4.333333333,19,79.82445425735006,54.2130903602133,25.611363897136755
4.333333333,50,81.28765515983987,63.96931600449333,17.318339155346543
4.354166667,19,79.8412653903651,54.16882421235997,25.672441178005123
4.354166667,50,81.32047376059332,63.76082181466658,17.55965194592674
4.375,19,79.82434544526501,54.081683660093326,25.742661785171684
4.375,50,81.45679853201663,63.46014090042669,17.996657631589947
4.395833333,19,79.53037740256497,54.08231364311329,25.448063759451678
4.395833333,50,81.40072975397663,63.40040426184339,18.000325492133243
4.416666667,19,79.39609549169,54.06950437455665,25.326591117133354
4.416666667,50,81.44742107057327,63.1699210702,18.277500000373273
4.4375,19,79.2364202558851,54.242349223499936,24.994071032385158
4.4375,50,81.48185110281327,63.0398852827833,18.441965820029964
4.458333333,19,78.97617377929004,53.99468307908334,24.9814907002067
4.458333333,50,81.51349150073327,62.888047948906625,18.625443551826642
4.479166667,19,78.85878688015003,54.02767848212337,24.831108398026664
4.479166667,50,81.6393657825433,62.92046521244996,18.718900570093332
4.5,19,78.5984147860949,54.03879260316338,24.559622182931527
4.5,50,81.57059297720998,62.781850224263316,18.788742752946668
4.520833333,19,78.64899415051497,54.15270366544663,24.496290485068336
4.520833333,50,81.59275821081,62.651742912366636,18.941015298443368
4.541666667,19,78.522897596635,53.89230538890994,24.630592207725066
